1.262591932990000032e+01 1.779600000000000080e+02
1.260092514569999977e+01 1.777100000000000080e+02
1.257541841489999968e+01 1.776399999999999864e+02
1.254968556060000040e+01 1.773899999999999864e+02
1.252515869830000028e+01 1.771399999999999864e+02
1.249980271649999963e+01 1.770900000000000034e+02
1.247391911320000091e+01 1.768400000000000034e+02
1.244841238240000081e+01 1.765800000000000125e+02
1.242402119419999984e+01 1.765300000000000011e+02
1.239866521240000097e+01 1.762800000000000011e+02
1.237270623460000074e+01 1.760300000000000011e+02
1.234735025280000009e+01 1.757700000000000102e+02
1.232163247340000112e+01 1.757299999999999898e+02
1.229671366370000030e+01 1.754799999999999898e+02
1.227120693290000020e+01 1.752400000000000091e+02
1.224570020210000010e+01 1.749799999999999898e+02
1.221989197330000110e+01 1.749300000000000068e+02
1.219580228310000081e+01 1.746699999999999875e+02
1.216963225669999993e+01 1.744199999999999875e+02
1.214397477690000038e+01 1.743700000000000045e+02
1.211816654809999960e+01 1.741200000000000045e+02
1.209281056630000073e+01 1.738600000000000136e+02
1.206783145700000048e+01 1.736299999999999955e+02
1.204179710470000053e+01 1.735699999999999932e+02
1.201636574840000016e+01 1.733100000000000023e+02
1.199057259450000146e+01 1.730500000000000114e+02
1.196402569560000018e+01 1.730099999999999909e+02
1.194037317749999971e+01 1.727599999999999909e+02
1.191456494870000071e+01 1.725099999999999909e+02
1.188890746889999939e+01 1.724600000000000080e+02
1.186347611260000079e+01 1.721999999999999886e+02
1.183902462480000040e+01 1.719499999999999886e+02
1.181359326850000002e+01 1.716999999999999886e+02
1.178786041420000075e+01 1.716599999999999966e+02
1.176175068739999929e+01 1.713899999999999864e+02
1.173580678449999937e+01 1.711399999999999864e+02
1.171141559630000017e+01 1.710900000000000034e+02
1.168553199300000145e+01 1.708499999999999943e+02
1.165979913869999862e+01 1.705900000000000034e+02
1.163482002940000015e+01 1.703400000000000034e+02
1.160991629459999963e+01 1.702899999999999920e+02
1.158462061240000018e+01 1.700300000000000011e+02
1.155890283300000121e+01 1.697800000000000011e+02
1.153279310619999976e+01 1.697299999999999898e+02
1.150684920329999983e+01 1.694799999999999898e+02
1.148304593619999991e+01 1.692299999999999898e+02
1.145717740779999971e+01 1.689699999999999989e+02
1.143159530249999989e+01 1.689300000000000068e+02
1.140629962030000044e+01 1.686599999999999966e+02
1.138154663450000115e+01 1.684000000000000057e+02
1.135558765669999914e+01 1.683600000000000136e+02
1.133038242390000150e+01 1.680999999999999943e+02
1.130472494410000017e+01 1.678499999999999943e+02
1.127870566670000052e+01 1.675800000000000125e+02
1.125490239960000061e+01 1.675500000000000114e+02
1.122888312219999918e+01 1.672899999999999920e+02
1.120277339540000128e+01 1.670300000000000011e+02
1.117741741360000063e+01 1.669799999999999898e+02
1.115280010190000048e+01 1.667299999999999898e+02
1.112751949460000134e+01 1.664699999999999989e+02
1.110172634070000086e+01 1.662100000000000080e+02
1.107569198839999913e+01 1.661599999999999966e+02
1.105010988309999931e+01 1.659000000000000057e+02
1.102609556740000052e+01 1.656599999999999966e+02
1.100036271309999947e+01 1.656100000000000136e+02
1.097462985880000019e+01 1.653499999999999943e+02
1.094934925149999927e+01 1.650900000000000034e+02
1.092452089120000025e+01 1.648400000000000034e+02
1.089833578989999907e+01 1.648000000000000114e+02
1.087275368459999925e+01 1.645399999999999920e+02
1.084711127970000177e+01 1.642800000000000011e+02
1.082115230189999977e+01 1.640200000000000102e+02
1.079757515830000081e+01 1.639699999999999989e+02
1.077170662990000061e+01 1.637100000000000080e+02
1.074544615410000148e+01 1.634499999999999886e+02
1.072076854280000013e+01 1.634099999999999966e+02
1.069444776739999980e+01 1.631500000000000057e+02
1.066967970670000021e+01 1.628899999999999864e+02
1.064483627150000089e+01 1.628400000000000034e+02
1.061844012159999906e+01 1.625800000000000125e+02
1.059257159319999886e+01 1.623100000000000023e+02
1.056854220259999977e+01 1.620699999999999932e+02
1.054229680170000094e+01 1.620200000000000102e+02
1.051679007090000084e+01 1.617500000000000000e+02
1.049150946359999992e+01 1.614900000000000091e+02
1.046547511130000174e+01 1.614399999999999977e+02
1.044094824899999985e+01 1.611899999999999977e+02
1.041595406480000108e+01 1.609300000000000068e+02
1.038985941289999992e+01 1.606699999999999875e+02
1.036367431160000052e+01 1.606299999999999955e+02
1.033965999589999996e+01 1.603700000000000045e+02
1.031326384599999990e+01 1.601100000000000136e+02
1.028760636620000035e+01 1.600699999999999932e+02
1.026255188240000038e+01 1.598100000000000023e+02
1.023666827909999988e+01 1.595500000000000114e+02
1.021197559290000001e+01 1.592899999999999920e+02
1.018654423659999964e+01 1.592400000000000091e+02
1.016075108270000094e+01 1.589900000000000091e+02
1.013471673040000098e+01 1.587299999999999898e+02
1.011144108479999915e+01 1.584900000000000091e+02
1.008512030940000059e+01 1.584399999999999977e+02
1.005931208059999982e+01 1.581800000000000068e+02
1.003410684780000039e+01 1.579099999999999966e+02
1.000816294490000047e+01 1.578600000000000136e+02
9.983621007700000050e+00 1.576100000000000136e+02
9.958777572500000730e+00 1.573499999999999943e+02
9.932607546099999851e+00 1.573000000000000114e+02
9.907100815299999752e+00 1.570399999999999920e+02
9.883297548199999838e+00 1.567899999999999920e+02
9.857278270800000186e+00 1.565300000000000011e+02
9.831470041999999410e+00 1.564900000000000091e+02
9.806189434700000263e+00 1.562299999999999898e+02
9.780456580400000988e+00 1.559699999999999989e+02
9.755703594599999917e+00 1.559099999999999966e+02
9.730860159400000597e+00 1.556500000000000057e+02
9.704614758499999994e+00 1.553899999999999864e+02
9.678731155200001268e+00 1.551299999999999955e+02
9.653450547900000345e+00 1.550800000000000125e+02
9.628983985200001428e+00 1.548300000000000125e+02
9.603175756400000651e+00 1.545800000000000125e+02
9.577819774600000002e+00 1.545200000000000102e+02
9.551951246199999801e+00 1.542599999999999909e+02
9.527710807000000059e+00 1.540099999999999909e+02
9.502415124800000612e+00 1.537599999999999909e+02
9.476621970900000136e+00 1.536999999999999886e+02
9.450889116599999085e+00 1.534399999999999977e+02
9.425382385800000762e+00 1.531599999999999966e+02
9.400478651000000241e+00 1.531200000000000045e+02
9.374067426199999886e+00 1.528799999999999955e+02
9.349088316900001416e+00 1.526200000000000045e+02
9.323355462600000365e+00 1.523600000000000136e+02
9.298738150900000221e+00 1.523000000000000114e+02
9.273759041599999975e+00 1.520500000000000114e+02
9.247739764200000323e+00 1.517899999999999920e+02
9.221479288400001195e+00 1.517400000000000091e+02
9.196575553600000674e+00 1.514699999999999989e+02
9.171445695300000978e+00 1.512199999999999989e+02
9.145712840999999926e+00 1.509600000000000080e+02
9.120432233700000779e+00 1.509099999999999966e+02
9.094322506900001102e+00 1.506599999999999966e+02
9.069569521100000031e+00 1.504000000000000057e+02
9.044575336899999485e+00 1.503499999999999943e+02
9.018254561500000932e+00 1.500999999999999943e+02
8.992220209200000980e+00 1.498300000000000125e+02
8.967165725400001008e+00 1.495600000000000023e+02
8.942397664699999638e+00 1.495200000000000102e+02
8.916378387299999986e+00 1.492599999999999909e+02
8.891323903500000014e+00 1.489900000000000091e+02
8.865289551200000062e+00 1.489600000000000080e+02
8.840596865000000193e+00 1.486999999999999886e+02
8.815919253700000624e+00 1.484399999999999977e+02
8.789884901400000672e+00 1.481800000000000068e+02
8.763338002499999391e+00 1.481299999999999955e+02
8.738057395200000244e+00 1.478600000000000136e+02
8.713666206999999275e+00 1.476200000000000045e+02
8.687782603700000550e+00 1.475699999999999932e+02
8.662728119900000578e+00 1.473199999999999932e+02
8.636844516600000077e+00 1.470699999999999932e+02
8.612604077400000335e+00 1.468199999999999932e+02
8.587172721099999961e+00 1.467700000000000102e+02
8.561379567199999485e+00 1.465200000000000102e+02
8.535269840399999808e+00 1.462599999999999909e+02
8.510290731099999562e+00 1.460099999999999909e+02
8.485371921400000517e+00 1.459600000000000080e+02
8.459277269499999363e+00 1.457100000000000080e+02
8.433845913200000766e+00 1.454499999999999886e+02
8.407962309900000264e+00 1.454099999999999966e+02
8.381792283500001162e+00 1.451500000000000057e+02
8.358215139900000423e+00 1.448899999999999864e+02
8.332195862500000771e+00 1.446399999999999864e+02
8.306086135700001094e+00 1.445900000000000034e+02
8.280956277400001397e+00 1.443400000000000034e+02
8.256489714700000704e+00 1.440800000000000125e+02
8.230545811800000777e+00 1.440300000000000011e+02
8.205627002099999956e+00 1.437800000000000011e+02
8.179306226699999627e+00 1.435200000000000102e+02
8.153196499899999949e+00 1.432599999999999909e+02
8.129634431199999511e+00 1.432199999999999989e+02
8.103826202400000511e+00 1.429699999999999989e+02
8.077430052500000457e+00 1.427100000000000080e+02
8.052586617300001137e+00 1.426699999999999875e+02
8.028044680100000718e+00 1.424099999999999966e+02
8.002176151700000517e+00 1.421500000000000057e+02
7.977121667900000546e+00 1.420900000000000034e+02
7.950710443100000191e+00 1.418300000000000125e+02
7.924917289199999715e+00 1.415699999999999932e+02
7.900963273100000350e+00 1.413199999999999932e+02
7.874943995700000698e+00 1.412800000000000011e+02
7.848985017900000472e+00 1.410200000000000102e+02
7.823855159599999887e+00 1.407700000000000102e+02
7.798876050300000529e+00 1.407199999999999989e+02
7.772766323500000851e+00 1.404699999999999989e+02
7.748224386300000432e+00 1.401999999999999886e+02
7.721828236400000378e+00 1.399600000000000080e+02
7.696321505600000279e+00 1.399000000000000057e+02
7.672608687900000390e+00 1.396599999999999966e+02
7.646574335600000438e+00 1.394000000000000057e+02
7.620404309200000448e+00 1.393600000000000136e+02
7.594143833400000432e+00 1.390999999999999943e+02
7.567672309000000652e+00 1.388600000000000136e+02
7.542105278600000240e+00 1.386200000000000045e+02
7.516884970900000518e+00 1.385600000000000023e+02
7.491604363600000482e+00 1.383100000000000023e+02
7.465585086200000831e+00 1.380500000000000114e+02
7.441631070100000578e+00 1.380099999999999909e+02
7.415687167200000651e+00 1.377599999999999909e+02
7.389577440400000086e+00 1.375200000000000102e+02
7.364447582100000389e+00 1.374699999999999989e+02
7.339754895900000520e+00 1.372199999999999989e+02
7.313509494999999916e+00 1.369699999999999989e+02
7.288605760200000283e+00 1.367199999999999989e+02
7.262571407900000331e+00 1.366699999999999875e+02
7.236838553600000168e+00 1.364199999999999875e+02
7.212371990900000363e+00 1.361800000000000068e+02
7.187242132600000666e+00 1.361399999999999864e+02
7.160921357200000337e+00 1.358899999999999864e+02
7.136153296499999854e+00 1.356299999999999955e+02
7.110495816700000304e+00 1.353799999999999955e+02
7.085139834900000544e+00 1.353400000000000034e+02
7.060311474600000636e+00 1.350999999999999943e+02
7.034050998800000620e+00 1.348499999999999943e+02
7.008483968400000208e+00 1.348100000000000023e+02
6.984680701300000294e+00 1.345699999999999932e+02
6.958435300400000578e+00 1.343300000000000125e+02
6.932551697100000077e+00 1.340800000000000125e+02
6.907195715300000316e+00 1.340399999999999920e+02
6.881613610000000492e+00 1.337899999999999920e+02
6.856785249700000584e+00 1.335500000000000114e+02
6.831715691000000312e+00 1.333100000000000023e+02
6.805545664600000322e+00 1.332599999999999909e+02
6.779451012700000057e+00 1.330200000000000102e+02
6.755647745600000142e+00 1.327700000000000102e+02
6.729688767800000804e+00 1.327299999999999898e+02
6.703367992400000475e+00 1.324799999999999898e+02
6.678690381100000018e+00 1.322400000000000091e+02
6.652882152300000129e+00 1.319900000000000091e+02
6.627887968100000471e+00 1.319499999999999886e+02
6.603134982300000289e+00 1.317100000000000080e+02
6.577477502500000739e+00 1.314699999999999989e+02
6.551518524700000512e+00 1.314199999999999875e+02
6.527730332500000010e+00 1.311800000000000068e+02
6.501560306100000020e+00 1.309399999999999977e+02
6.475752077300000131e+00 1.308899999999999864e+02
6.450245346500000032e+00 1.306500000000000057e+02
6.424512492200000757e+00 1.304099999999999966e+02
6.399608757400000236e+00 1.301800000000000068e+02
6.374463824200000239e+00 1.301399999999999864e+02
6.348519921300000313e+00 1.298899999999999864e+02
6.322937816000000488e+00 1.296599999999999966e+02
6.298697376800000747e+00 1.296100000000000136e+02
6.272964522500000584e+00 1.293700000000000045e+02
6.246794496100000593e+00 1.291299999999999955e+02
6.221227465700000181e+00 1.288899999999999864e+02
6.195343862400000567e+00 1.288499999999999943e+02
6.170666251100000110e+00 1.286200000000000045e+02
6.145913265299999928e+00 1.283899999999999864e+02
6.120029662000000314e+00 1.283400000000000034e+02
6.093935010100000049e+00 1.280900000000000034e+02
6.068428279299999950e+00 1.278599999999999994e+02
6.043976791500000445e+00 1.276299999999999955e+02
6.017731390600000729e+00 1.275900000000000034e+02
5.992752281300000483e+00 1.273499999999999943e+02
5.966657629400000218e+00 1.271099999999999994e+02
5.941814194200000010e+00 1.269000000000000057e+02
5.916684335900000313e+00 1.268400000000000034e+02
5.890966556500000451e+00 1.266099999999999994e+02
5.864645781100000121e+00 1.263900000000000006e+02
5.839742046300000489e+00 1.263499999999999943e+02
5.815124734600000345e+00 1.261200000000000045e+02
5.789030082700000079e+00 1.258799999999999955e+02
5.764201722400000172e+00 1.256500000000000057e+02
5.738107070499999907e+00 1.256099999999999994e+02
5.713339009800000312e+00 1.253900000000000006e+02
5.688133777000000002e+00 1.251700000000000017e+02
5.662717495600000817e+00 1.249500000000000028e+02
5.636758517800000590e+00 1.249000000000000057e+02
5.611342236400000516e+00 1.246700000000000017e+02
5.586800299200000097e+00 1.244599999999999937e+02
5.560781021800000445e+00 1.242300000000000040e+02
5.535801912500000199e+00 1.241800000000000068e+02
5.509993683700000311e+00 1.239500000000000028e+02
5.485089948900000678e+00 1.237300000000000040e+02
5.460336963100000496e+00 1.237000000000000028e+02
5.433714689700000378e+00 1.234599999999999937e+02
5.408072284800000240e+00 1.232500000000000000e+02
5.382640928500000754e+00 1.230199999999999960e+02
5.358400489300000125e+00 1.229800000000000040e+02
5.332667634999999962e+00 1.227600000000000051e+02
5.307100604600000437e+00 1.225300000000000011e+02
5.281232076200000236e+00 1.222999999999999972e+02
5.256690138999999817e+00 1.222699999999999960e+02
5.231635655199999846e+00 1.220499999999999972e+02
5.205390254300000130e+00 1.218299999999999983e+02
5.179220227900000140e+00 1.215999999999999943e+02
5.154090369600000443e+00 1.215600000000000023e+02
5.129186634799999922e+00 1.213400000000000034e+02
5.103529155000000372e+00 1.211200000000000045e+02
5.077886750100000235e+00 1.210799999999999983e+02
5.052078521300000347e+00 1.208499999999999943e+02
5.027627033499999953e+00 1.206299999999999955e+02
5.002271051700000193e+00 1.204000000000000057e+02
4.976538197400000030e+00 1.203599999999999994e+02
4.950594294500000103e+00 1.201400000000000006e+02
4.925238312700000343e+00 1.199200000000000017e+02
4.900560701399999886e+00 1.197099999999999937e+02
4.874390675000000783e+00 1.196599999999999966e+02
4.849110067700000748e+00 1.194399999999999977e+02
4.823090790300000208e+00 1.192099999999999937e+02
4.797131812499999981e+00 1.191599999999999966e+02
4.772966747799999965e+00 1.189399999999999977e+02
4.747248968400000990e+00 1.187199999999999989e+02
4.721817612100000616e+00 1.185100000000000051e+02
4.696250581700000204e+00 1.184599999999999937e+02
4.672085517000000188e+00 1.182500000000000000e+02
4.645840116100000472e+00 1.180300000000000011e+02
4.620408759800000098e+00 1.179899999999999949e+02
4.594751280000000548e+00 1.177699999999999960e+02
4.568581253600000558e+00 1.175499999999999972e+02
4.544431263799999954e+00 1.173299999999999983e+02
4.518321537000000276e+00 1.172999999999999972e+02
4.492226885100000899e+00 1.170699999999999932e+02
4.466584480200000762e+00 1.168499999999999943e+02
4.442645539000000809e+00 1.166400000000000006e+02
4.416550887100000544e+00 1.165900000000000034e+02
4.391345654300000234e+00 1.163700000000000045e+02
4.365175627900000244e+00 1.161400000000000006e+02
4.339292024600000630e+00 1.161099999999999994e+02
4.314900836400000550e+00 1.158799999999999955e+02
4.289258431500000412e+00 1.156599999999999966e+02
4.263525577200000249e+00 1.154500000000000028e+02
4.238109295800001064e+00 1.154000000000000057e+02
4.213491984100000920e+00 1.151800000000000068e+02
4.188211376799999996e+00 1.149599999999999937e+02
4.162493597400001022e+00 1.149200000000000017e+02
4.136836117600000584e+00 1.147000000000000028e+02
4.111269087200000172e+00 1.144800000000000040e+02
4.087104022500000156e+00 1.142699999999999960e+02
4.060933996100000165e+00 1.142300000000000040e+02
4.035653388800000130e+00 1.140100000000000051e+02
4.010372781500000983e+00 1.137900000000000063e+02
3.985770544700000251e+00 1.137500000000000000e+02
3.960113064900000257e+00 1.135499999999999972e+02
3.935133955600000455e+00 1.133299999999999983e+02
3.909476475800000461e+00 1.131099999999999994e+02
3.883607947400000260e+00 1.130699999999999932e+02
3.859669006200000307e+00 1.128599999999999994e+02
3.834086900900000483e+00 1.126500000000000057e+02
3.808218372500000282e+00 1.126099999999999994e+02
3.782937765200000690e+00 1.123799999999999955e+02
3.757144611300000214e+00 1.121599999999999966e+02
3.732090127500000243e+00 1.119500000000000028e+02
3.706809520200000652e+00 1.119099999999999966e+02
3.681302789400000552e+00 1.116899999999999977e+02
3.655660384500000415e+00 1.114699999999999989e+02
3.631570694300000568e+00 1.112600000000000051e+02
3.605687091000000066e+00 1.112099999999999937e+02
3.579818562600000309e+00 1.109899999999999949e+02
3.554311831800000210e+00 1.107699999999999960e+02
3.528594052400000347e+00 1.107399999999999949e+02
3.503690317600000270e+00 1.105199999999999960e+02
3.478334335800000510e+00 1.103100000000000023e+02
3.452752230500000241e+00 1.100900000000000034e+02
3.426959076600000653e+00 1.102699999999999960e+02
3.403170884400000595e+00 1.098400000000000034e+02
3.377136532100000643e+00 1.096200000000000045e+02
3.351268003700000442e+00 1.095699999999999932e+02
3.326364268900000365e+00 1.093599999999999994e+02
3.300706789100000371e+00 1.091400000000000006e+02
3.276330675800000591e+00 1.089300000000000068e+02
3.250371698000000364e+00 1.089000000000000057e+02
3.224729293100000227e+00 1.086800000000000068e+02
3.198559266700000681e+00 1.084599999999999937e+02
3.175057497600000556e+00 1.082500000000000000e+02
3.149550766800000456e+00 1.082099999999999937e+02
3.123606863900000530e+00 1.080000000000000000e+02
3.098175507600000600e+00 1.077699999999999960e+02
3.072306979200000399e+00 1.075499999999999972e+02
3.047327869900000596e+00 1.075100000000000051e+02
3.022574884100000414e+00 1.072999999999999972e+02
2.996254108700000529e+00 1.070799999999999983e+02
2.970445879900000641e+00 1.068599999999999994e+02
2.946280815200000625e+00 1.068199999999999932e+02
2.920713784800000656e+00 1.065999999999999943e+02
2.895056305000000663e+00 1.063799999999999955e+02
2.869700323200000458e+00 1.063400000000000034e+02
2.843831794800000257e+00 1.061200000000000045e+02
2.819304932500000582e+00 1.058900000000000006e+02
2.794175074200000441e+00 1.056700000000000017e+02
2.767854298800000556e+00 1.056299999999999955e+02
2.742422942500000627e+00 1.054099999999999966e+02
2.718710124800000738e+00 1.051899999999999977e+02
2.716690088200000464e+00 1.051500000000000057e+02
2.700786068700000264e+00 1.049099999999999966e+02
2.675580835900000842e+00 1.046800000000000068e+02
2.650149479600000468e+00 1.044599999999999937e+02
2.625848740800000414e+00 1.044200000000000017e+02
2.600266635500000589e+00 1.042000000000000028e+02
2.574684530200000765e+00 1.039699999999999989e+02
2.548665252800000669e+00 1.037399999999999949e+02
2.522495226400000679e+00 1.036899999999999977e+02
2.498631659700000451e+00 1.034699999999999989e+02
2.472461633300000461e+00 1.032399999999999949e+02
2.446442355900000365e+00 1.032000000000000028e+02
2.421387872100000394e+00 1.029699999999999989e+02
2.396619811400000355e+00 1.027399999999999949e+02
2.370675908500000872e+00 1.025000000000000000e+02
2.345319926700000668e+00 1.024699999999999989e+02
2.319300649300000572e+00 1.022300000000000040e+02
2.293205997400000307e+00 1.019899999999999949e+02
2.269116307200000904e+00 1.017699999999999960e+02
2.243097029800000364e+00 1.017300000000000040e+02
2.217138052000001025e+00 1.014800000000000040e+02
2.191797145099999788e+00 1.012399999999999949e+02
2.167029084400001082e+00 1.012000000000000028e+02
2.141537428500001283e+00 1.010699999999999932e+02
2.116256821200000360e+00 1.007999999999999972e+02
2.089860671300000305e+00 1.004800000000000040e+02
2.064052442500000417e+00 1.004699999999999989e+02
